worker_id,site_id,first_name,last_name,role,department,employment_type,start_date
3263,19,Justin,Lutz,Haul Truck Operator,Mining Operations,Full-time,2020-09-12
3264,19,Ariana,Summers,Drill & Blast Technician,Mining Operations,Full-time,2020-11-21
3265,19,Lisa,Mack,Electrical Engineer,Mining Operations,Full-time,2019-12-29
3266,19,Andrew,Martinez,Shift Supervisor,Maintenance,Full-time,2019-11-25
3267,19,Timothy,Rivera,Maintenance Technician,Logistics,Contractor,2019-04-22
3268,19,Eric,French,Underground Miner,Mining Operations,FIFO,2021-02-25
3269,19,Amber,Greene,Safety Officer,Processing,Contractor,2017-11-28
3270,19,Matthew,Faulkner,Shift Supervisor,Mining Operations,Contractor,2025-08-27
3271,19,Amanda,Long,Geologist,Maintenance,Full-time,2022-03-01
3272,19,Angela,Sullivan,Surface Operator,Drill & Blast,Full-time,2018-07-31
3273,19,Linda,Casey,Safety Officer,Logistics,FIFO,2023-06-10
3274,19,Jose,Mcdonald,Drill & Blast Technician,Processing,Full-time,2019-12-28
3275,19,Adam,Price,Electrical Engineer,Engineering,Contractor,2025-11-13
3276,19,James,Glenn,Surface Operator,Processing,Full-time,2019-11-22
3277,19,Michael,Fernandez,Geologist,Safety & Environment,Full-time,2016-06-25
3278,19,Danielle,Mcpherson,Haul Truck Operator,Drill & Blast,Contractor,2016-10-07
3279,19,Jeffrey,Smith,Underground Miner,Maintenance,Full-time,2025-07-22
3280,19,Lori,Craig,Surface Operator,Processing,Full-time,2026-01-29
3281,19,Douglas,Sims,Safety Officer,Engineering,Full-time,2025-02-15
3282,19,Kaitlyn,Blackburn,Surface Operator,Mining Operations,Full-time,2022-10-04
3283,19,Tina,Gallagher,Shift Supervisor,Processing,Full-time,2020-07-20
3284,19,Kristi,Ballard,Safety Officer,Maintenance,Contractor,2024-11-05
3285,19,Thomas,Cole,Haul Truck Operator,Logistics,Contractor,2023-11-09
3286,19,Randall,Moore,Shift Supervisor,Logistics,FIFO,2020-08-21
3287,19,Joseph,Smith,Drill & Blast Technician,Processing,Full-time,2019-12-09
3288,19,Richard,Bartlett,Underground Miner,Drill & Blast,Contractor,2019-06-14
3289,19,Candace,Hill,Safety Officer,Logistics,FIFO,2024-02-27
3290,19,Michael,Mcguire,Underground Miner,Maintenance,FIFO,2017-11-05
3291,19,David,Rodriguez,Electrical Engineer,Processing,Full-time,2024-08-05
3292,19,Diane,Wright,Processing Plant Operator,Mining Operations,FIFO,2019-01-22
3293,19,Andrew,Washington,Haul Truck Operator,Engineering,Contractor,2020-03-09
3294,19,Pamela,Sellers,Haul Truck Operator,Drill & Blast,FIFO,2018-12-25
3295,19,Karen,Stevenson,Processing Plant Operator,Processing,Full-time,2017-01-01
3296,19,Patricia,King,Underground Miner,Mining Operations,FIFO,2018-08-04
3297,19,Kayla,Powers,Surface Operator,Maintenance,Full-time,2017-07-02
3298,19,Margaret,Lee,Drill & Blast Technician,Maintenance,Full-time,2022-04-13
3299,19,Troy,Snyder,Drill & Blast Technician,Drill & Blast,Contractor,2023-05-04
3300,19,Natalie,Bennett,Haul Truck Operator,Maintenance,Contractor,2017-11-09
3301,19,Sydney,Valdez,Safety Officer,Logistics,Full-time,2016-07-19
3302,19,Robin,Austin,Drill & Blast Technician,Logistics,Full-time,2020-11-18
3303,19,Lindsay,Lewis,Safety Officer,Maintenance,Contractor,2019-12-11
3304,19,Gail,Morrison,Maintenance Technician,Processing,Contractor,2019-04-28
3305,19,Sabrina,Berry,Haul Truck Operator,Processing,FIFO,2022-07-15
3306,19,Hannah,Brooks,Shift Supervisor,Mining Operations,FIFO,2021-09-01
3307,19,Ashley,Clark,Electrical Engineer,Safety & Environment,Full-time,2022-06-06
3308,19,Dennis,Marks,Shift Supervisor,Safety & Environment,Full-time,2021-11-13
3309,19,Matthew,Acosta,Geologist,Logistics,Full-time,2018-12-29
3310,19,Brent,Brandt,Drill & Blast Technician,Engineering,FIFO,2022-07-27
3311,19,Denise,Barrera,Shift Supervisor,Mining Operations,Contractor,2021-01-24
3312,19,Daniel,Le,Safety Officer,Engineering,Full-time,2018-09-22
3313,19,Jonathan,Rodriguez,Maintenance Technician,Drill & Blast,Contractor,2022-05-22
3314,19,Bradley,Rios,Processing Plant Operator,Logistics,Full-time,2020-12-16
3315,19,Jordan,Smith,Safety Officer,Safety & Environment,Full-time,2019-09-10
3316,19,Devon,Reyes,Maintenance Technician,Safety & Environment,Contractor,2018-07-21
3317,19,Sheryl,Clark,Shift Supervisor,Mining Operations,Full-time,2024-03-24
3318,19,Elizabeth,Myers,Shift Supervisor,Maintenance,Full-time,2016-06-24
3319,19,Lynn,Rodriguez,Haul Truck Operator,Mining Operations,Full-time,2019-07-13
3320,19,Wyatt,Murphy,Processing Plant Operator,Logistics,Contractor,2022-01-29
3321,19,Jill,Gray,Shift Supervisor,Safety & Environment,FIFO,2026-03-30
3322,19,Tammy,Vasquez,Safety Officer,Logistics,Full-time,2019-11-23
3323,19,Brandon,Smith,Shift Supervisor,Processing,Contractor,2022-08-03
3324,19,Scott,Reed,Geologist,Mining Operations,Full-time,2018-02-09
3325,19,Daniel,Cunningham,Underground Miner,Mining Operations,Full-time,2016-10-23
3326,19,Katelyn,Jackson,Geologist,Maintenance,Full-time,2023-07-13
3327,19,Teresa,Ramos,Safety Officer,Processing,Contractor,2021-05-22
3328,19,Regina,Scott,Electrical Engineer,Drill & Blast,Contractor,2022-08-16
3329,19,Meghan,Jones,Electrical Engineer,Logistics,Full-time,2022-04-18
3330,19,Billy,Hoover,Safety Officer,Safety & Environment,Contractor,2021-09-01
3331,19,Jasmine,Smith,Haul Truck Operator,Safety & Environment,Full-time,2018-07-30
3332,19,Shelley,Powell,Electrical Engineer,Logistics,Contractor,2025-02-22
3333,19,Diana,Brown,Underground Miner,Logistics,Contractor,2020-03-05
3334,19,Lisa,Wallace,Drill & Blast Technician,Processing,Contractor,2020-08-30
3335,19,James,Harris,Drill & Blast Technician,Processing,Full-time,2025-08-25
3336,19,Michele,Sanders,Geologist,Logistics,FIFO,2016-11-15
3337,19,Timothy,Huff,Underground Miner,Mining Operations,Contractor,2023-01-20
3338,19,William,Ross,Safety Officer,Safety & Environment,Contractor,2018-12-24
3339,19,Rachel,Schneider,Surface Operator,Drill & Blast,FIFO,2019-08-09
3340,19,Kathryn,Garcia,Safety Officer,Maintenance,FIFO,2021-01-20
3341,19,Joseph,Roth,Maintenance Technician,Logistics,Full-time,2017-01-06
3342,19,David,Vega,Processing Plant Operator,Logistics,FIFO,2017-02-22
3343,19,Jeffrey,Ross,Geologist,Processing,Contractor,2019-01-01
3344,19,Allen,Montes,Surface Operator,Mining Operations,Contractor,2024-12-05
3345,19,Amanda,Stewart,Electrical Engineer,Engineering,Full-time,2019-10-02
3346,19,Jillian,Chavez,Haul Truck Operator,Logistics,Full-time,2017-06-10
3347,19,Victoria,Thomas,Maintenance Technician,Mining Operations,FIFO,2021-03-12
3348,19,Samantha,Miller,Shift Supervisor,Mining Operations,Full-time,2020-02-20
3349,19,Kimberly,Greer,Safety Officer,Drill & Blast,Full-time,2019-09-13
3350,19,Justin,King,Maintenance Technician,Logistics,Full-time,2017-02-13
3351,19,Adam,Curtis,Drill & Blast Technician,Processing,Full-time,2020-12-02
3352,19,Monica,Coleman,Drill & Blast Technician,Maintenance,Full-time,2018-06-27
3353,19,Paul,Thompson,Processing Plant Operator,Mining Operations,Full-time,2017-07-30
3354,19,Brittany,Tucker,Haul Truck Operator,Maintenance,Full-time,2019-04-07
3355,19,Kim,Humphrey,Drill & Blast Technician,Engineering,Contractor,2023-11-03
3356,19,Stephanie,Chambers,Maintenance Technician,Engineering,Full-time,2022-02-22
3357,19,Marie,Wise,Geologist,Mining Operations,FIFO,2024-10-19
3358,19,John,Smith,Drill & Blast Technician,Mining Operations,Full-time,2023-08-10
3359,19,Michele,Cook,Safety Officer,Mining Operations,Full-time,2018-08-31
3360,19,John,Frye,Electrical Engineer,Mining Operations,Contractor,2026-02-22
3361,19,Daniel,Peters,Shift Supervisor,Safety & Environment,Contractor,2023-07-02
3362,19,William,Ewing,Surface Operator,Mining Operations,Full-time,2025-03-15
3363,19,Lisa,Joyce,Underground Miner,Logistics,Contractor,2020-12-12
3364,19,Robert,Harrison,Underground Miner,Mining Operations,Full-time,2017-10-10
3365,19,Kyle,Vang,Underground Miner,Safety & Environment,Contractor,2025-10-04
3366,19,Jose,Reeves,Maintenance Technician,Safety & Environment,Full-time,2025-05-17
3367,19,David,Hudson,Electrical Engineer,Drill & Blast,Full-time,2020-11-03
3368,19,Tyrone,Mcdonald,Electrical Engineer,Logistics,FIFO,2024-09-01
3369,19,Ryan,Brown,Electrical Engineer,Engineering,Full-time,2019-12-20
3370,19,John,Barton,Electrical Engineer,Logistics,Full-time,2025-09-07
3371,19,Anne,Nielsen,Geologist,Mining Operations,FIFO,2021-07-30
3372,19,Joseph,Hess,Electrical Engineer,Engineering,Full-time,2016-10-04
3373,19,Dana,Wright,Shift Supervisor,Engineering,Contractor,2024-12-31
3374,19,Wendy,Smith,Drill & Blast Technician,Mining Operations,Contractor,2021-08-17
3375,19,Brian,Jones,Processing Plant Operator,Processing,FIFO,2026-02-19
3376,19,David,Lee,Haul Truck Operator,Processing,Full-time,2023-11-29
3377,19,Anthony,Adams,Shift Supervisor,Drill & Blast,Full-time,2018-12-18
3378,19,Madison,Frost,Haul Truck Operator,Mining Operations,FIFO,2022-11-04
3379,19,Kevin,Paul,Electrical Engineer,Mining Operations,Contractor,2017-03-28
3380,19,Christopher,Garner,Underground Miner,Engineering,Contractor,2017-12-05
3381,19,Kenneth,Sexton,Shift Supervisor,Maintenance,Contractor,2025-05-04
3382,19,Hayley,Stephens,Safety Officer,Logistics,Contractor,2017-11-04
3383,19,Holly,Hunt,Surface Operator,Processing,Full-time,2025-10-18
3384,19,Stacey,Valencia,Shift Supervisor,Logistics,FIFO,2020-09-20
3385,19,Christy,Taylor,Surface Operator,Logistics,Full-time,2021-10-05
3386,19,James,Miles,Geologist,Maintenance,Contractor,2020-07-15
3387,19,Diane,Vargas,Processing Plant Operator,Drill & Blast,Contractor,2024-08-12
3388,19,Amy,Snyder,Processing Plant Operator,Mining Operations,Full-time,2025-06-20
3389,19,Brittany,Hoffman,Surface Operator,Processing,FIFO,2018-05-06
3390,19,Christopher,Walters,Processing Plant Operator,Engineering,Full-time,2023-07-26
3391,19,April,Russell,Shift Supervisor,Mining Operations,Full-time,2018-07-04
3392,19,Dakota,Avery,Processing Plant Operator,Maintenance,Full-time,2021-06-23
3393,19,Gregory,Singh,Drill & Blast Technician,Engineering,FIFO,2020-11-27
3394,19,Gary,Mcclure,Surface Operator,Mining Operations,Full-time,2025-02-05
3395,19,Mary,Martin,Underground Miner,Maintenance,FIFO,2016-09-17
3396,19,Mark,Lewis,Electrical Engineer,Safety & Environment,Contractor,2023-11-14
3397,19,Perry,Price,Haul Truck Operator,Logistics,Full-time,2022-07-26
3398,19,William,Jackson,Shift Supervisor,Logistics,Full-time,2019-06-25
3399,19,Raymond,Sutton,Drill & Blast Technician,Drill & Blast,Contractor,2021-03-14
3400,19,Alexander,Moran,Shift Supervisor,Mining Operations,Contractor,2024-12-15
3401,19,Steven,Smith,Electrical Engineer,Engineering,Full-time,2024-10-04
3402,19,Joshua,Chase,Geologist,Engineering,FIFO,2023-01-01
3403,19,Jared,Morris,Surface Operator,Logistics,Full-time,2021-05-01
3404,19,Jessica,Ali,Safety Officer,Logistics,Contractor,2022-04-10
3405,19,Brittney,Knight,Processing Plant Operator,Engineering,Full-time,2024-12-13
3406,19,Kayla,Brown,Haul Truck Operator,Maintenance,Full-time,2023-09-24
3407,19,Kimberly,Burton,Maintenance Technician,Mining Operations,Full-time,2019-06-10
3408,19,Luke,Moody,Electrical Engineer,Logistics,Contractor,2022-03-29
3409,19,Shelly,Powers,Haul Truck Operator,Logistics,FIFO,2022-10-05
3410,19,Zachary,Bailey,Geologist,Processing,Full-time,2017-01-04
3411,19,Heather,Harris,Electrical Engineer,Safety & Environment,Contractor,2022-06-13
3412,19,Debra,Davidson,Underground Miner,Processing,Full-time,2018-12-28
3413,19,Catherine,White,Processing Plant Operator,Maintenance,FIFO,2020-08-26
3414,19,Christopher,York,Safety Officer,Processing,Contractor,2025-07-03
3415,19,Jennifer,Brown,Drill & Blast Technician,Drill & Blast,Contractor,2017-04-16
3416,19,Megan,Vaughan,Geologist,Maintenance,Full-time,2021-02-11
3417,19,Kathryn,Brown,Underground Miner,Drill & Blast,FIFO,2025-04-29
3418,19,Shannon,Hanson,Electrical Engineer,Maintenance,FIFO,2018-05-28
3419,19,Brian,Garcia,Maintenance Technician,Engineering,Full-time,2020-09-24
3420,19,Mark,White,Shift Supervisor,Maintenance,Contractor,2025-02-02
3421,19,Susan,Rose,Drill & Blast Technician,Logistics,Contractor,2024-02-23
3422,19,Dustin,Evans,Underground Miner,Drill & Blast,Full-time,2017-10-24
3423,19,Joshua,Thomas,Processing Plant Operator,Logistics,Full-time,2018-07-12
3424,19,Tommy,Vega,Geologist,Safety & Environment,Contractor,2020-08-02
3425,19,Jonathan,Hodge,Haul Truck Operator,Safety & Environment,Full-time,2024-09-09
3426,19,Kristen,King,Safety Officer,Mining Operations,FIFO,2020-07-13
3427,19,Bradley,Bass,Electrical Engineer,Maintenance,FIFO,2018-06-05
3428,19,Richard,Rose,Haul Truck Operator,Engineering,Contractor,2023-06-22
3429,19,Deborah,Maddox,Haul Truck Operator,Logistics,Contractor,2025-12-31
3430,19,Barbara,Coleman,Drill & Blast Technician,Engineering,Full-time,2023-04-01
3431,19,Shelly,Doyle,Safety Officer,Processing,FIFO,2025-05-07
3432,19,Kelsey,Phillips,Drill & Blast Technician,Mining Operations,Contractor,2019-06-21
3433,19,Edward,Charles,Electrical Engineer,Safety & Environment,Contractor,2017-09-19
3434,19,Ana,Mckinney,Electrical Engineer,Engineering,Full-time,2017-06-06
3435,19,Sonya,Gregory,Surface Operator,Drill & Blast,Contractor,2023-09-28
3436,19,Adam,Kelley,Maintenance Technician,Logistics,FIFO,2018-04-24
3437,19,Shaun,Robinson,Processing Plant Operator,Safety & Environment,Full-time,2023-10-30
3438,19,Nicholas,Abbott,Electrical Engineer,Engineering,Contractor,2019-12-05
3439,19,Chelsea,Reese,Underground Miner,Engineering,FIFO,2022-07-20
3440,19,Thomas,Mcdonald,Maintenance Technician,Safety & Environment,Contractor,2022-12-03
3441,19,Ricky,Cooper,Geologist,Maintenance,Full-time,2016-08-03
3442,19,Matthew,Johnston,Shift Supervisor,Processing,FIFO,2019-01-13
3443,19,Anthony,Schaefer,Haul Truck Operator,Maintenance,FIFO,2021-03-12
3444,19,Kylie,Boyd,Haul Truck Operator,Logistics,Contractor,2020-03-25
3445,20,Lee,Robinson,Geologist,Mining Operations,Contractor,2020-01-13
3446,20,Virginia,Dominguez,Drill & Blast Technician,Safety & Environment,FIFO,2018-06-18
3447,20,Richard,Mora,Safety Officer,Logistics,FIFO,2017-10-31
3448,20,Angela,Jimenez,Underground Miner,Mining Operations,Full-time,2021-08-12
3449,20,Benjamin,Willis,Shift Supervisor,Maintenance,FIFO,2022-09-04
3450,20,Seth,Jones,Surface Operator,Drill & Blast,Contractor,2016-07-12
3451,20,Joshua,Ward,Geologist,Safety & Environment,FIFO,2025-10-25
3452,20,Roy,Franklin,Safety Officer,Maintenance,Full-time,2016-10-29
3453,20,John,Berry,Haul Truck Operator,Safety & Environment,Full-time,2020-06-21
3454,20,Emily,Delacruz,Geologist,Maintenance,Contractor,2016-12-23
3455,20,Bailey,Grant,Safety Officer,Engineering,Contractor,2024-11-02
3456,20,David,Kelley,Surface Operator,Engineering,Full-time,2019-06-27
3457,20,Melissa,Lara,Safety Officer,Processing,Contractor,2023-09-20
3458,20,Hector,Oconnell,Shift Supervisor,Processing,Full-time,2019-03-28
3459,20,Rebecca,Cameron,Surface Operator,Mining Operations,Full-time,2019-07-04
3460,20,Megan,Wood,Processing Plant Operator,Maintenance,Full-time,2024-03-27
3461,20,Eric,Martin,Geologist,Drill & Blast,Full-time,2020-05-25
3462,20,Anthony,Graham,Surface Operator,Engineering,Contractor,2025-12-12
3463,20,Robert,Allen,Safety Officer,Safety & Environment,FIFO,2021-04-14
3464,20,Toni,Freeman,Safety Officer,Processing,Contractor,2024-10-20
3465,20,Steven,Smith,Surface Operator,Processing,Full-time,2017-09-04
3466,20,Stephanie,Brady,Processing Plant Operator,Maintenance,Full-time,2022-09-16
3467,20,Maureen,Vasquez,Underground Miner,Safety & Environment,Contractor,2022-04-27
3468,20,Andrew,French,Processing Plant Operator,Engineering,FIFO,2020-01-30
3469,20,Jessica,Thomas,Shift Supervisor,Mining Operations,Contractor,2021-01-29
3470,20,Amber,Levy,Geologist,Drill & Blast,Contractor,2017-07-06
3471,20,Lisa,Williams,Surface Operator,Engineering,Contractor,2021-05-27
3472,20,Priscilla,Phillips,Surface Operator,Maintenance,FIFO,2021-07-27
3473,20,Phillip,Kelley,Drill & Blast Technician,Mining Operations,Contractor,2017-09-13
3474,20,Valerie,Johnson,Electrical Engineer,Mining Operations,Full-time,2025-03-27
3475,20,Charles,Brown,Geologist,Maintenance,Contractor,2020-07-12
3476,20,Tracy,Hill,Surface Operator,Drill & Blast,Full-time,2019-05-03
3477,20,Gabrielle,Whitney,Underground Miner,Mining Operations,FIFO,2017-08-01
3478,20,Charles,Daniels,Processing Plant Operator,Processing,Full-time,2021-12-20
3479,20,Dawn,Garcia,Processing Plant Operator,Maintenance,Full-time,2025-05-18
3480,20,Peter,Stewart,Underground Miner,Maintenance,Full-time,2025-06-10
3481,20,Gabriel,Ramirez,Processing Plant Operator,Engineering,Full-time,2021-11-14
3482,20,Tiffany,Smith,Processing Plant Operator,Safety & Environment,Full-time,2020-03-07
3483,20,Brandi,Rangel,Shift Supervisor,Logistics,Full-time,2020-10-10
3484,20,Tonya,Scott,Electrical Engineer,Drill & Blast,Contractor,2025-03-17
3485,20,Robert,Edwards,Haul Truck Operator,Logistics,Full-time,2020-04-12
3486,20,Zachary,Jones,Underground Miner,Maintenance,Full-time,2019-09-14
3487,20,Corey,Ramirez,Drill & Blast Technician,Processing,FIFO,2023-05-03
3488,20,Elaine,Owen,Haul Truck Operator,Maintenance,Contractor,2018-12-20
3489,20,Cheryl,Scott,Haul Truck Operator,Drill & Blast,Full-time,2026-01-28
3490,20,Jessica,Hernandez,Drill & Blast Technician,Logistics,Contractor,2021-08-31
3491,20,Nicole,Garner,Surface Operator,Drill & Blast,Full-time,2022-02-23
3492,20,Thomas,Miller,Safety Officer,Logistics,FIFO,2022-05-25
3493,20,Daniel,Jackson,Safety Officer,Safety & Environment,Full-time,2017-12-08
3494,20,Jonathan,Pruitt,Maintenance Technician,Logistics,Full-time,2022-06-02
3495,20,Kristopher,Smith,Drill & Blast Technician,Drill & Blast,Full-time,2024-02-24
3496,20,Christopher,Brennan,Maintenance Technician,Logistics,Contractor,2023-02-04
3497,20,Christopher,Garza,Haul Truck Operator,Logistics,Full-time,2020-04-09
3498,20,Dalton,Ortiz,Processing Plant Operator,Drill & Blast,Full-time,2018-01-20
3499,20,Steven,Preston,Drill & Blast Technician,Processing,FIFO,2020-09-30
3500,20,Karen,Walker,Safety Officer,Safety & Environment,Full-time,2016-10-09
3501,20,Hunter,Gonzalez,Geologist,Maintenance,Full-time,2022-10-06
3502,20,Jennifer,Lee,Surface Operator,Drill & Blast,Full-time,2024-01-10
3503,20,Tyler,Davis,Processing Plant Operator,Safety & Environment,Full-time,2020-10-14
3504,20,Jamie,Suarez,Surface Operator,Processing,FIFO,2024-10-16
3505,20,Brittany,Walker,Maintenance Technician,Maintenance,FIFO,2026-03-23
3506,20,James,Cooley,Haul Truck Operator,Processing,Full-time,2022-12-16
3507,20,Jeffrey,Romero,Safety Officer,Maintenance,Full-time,2018-12-06
3508,20,Brandon,Carter,Surface Operator,Engineering,FIFO,2020-08-03
3509,20,Tasha,Murray,Drill & Blast Technician,Drill & Blast,Contractor,2025-06-12
3510,20,Jasmine,Rogers,Maintenance Technician,Drill & Blast,FIFO,2024-02-26
3511,20,Robin,Washington,Shift Supervisor,Mining Operations,Contractor,2023-09-29
3512,20,Martin,Lester,Geologist,Engineering,Full-time,2017-05-06
3513,20,April,Robertson,Maintenance Technician,Drill & Blast,Full-time,2025-01-12
3514,20,Sara,Martinez,Underground Miner,Maintenance,Full-time,2020-03-06
3515,20,Raymond,Gibbs,Safety Officer,Maintenance,Full-time,2022-08-28
3516,20,Bradley,Rodriguez,Processing Plant Operator,Drill & Blast,Contractor,2020-06-19
3517,20,Kathy,Garcia,Safety Officer,Safety & Environment,Contractor,2025-09-01
3518,20,Donald,Obrien,Maintenance Technician,Mining Operations,Contractor,2022-12-26
